,parliament,edate,year,province,riding,id,candidate_name,birth_year,gender,censuscategory,party_major_group,votes,percent_votes,elected,age,oldest_mp_age,margin
31220,36,1997-06-02,1997,Quebec,BEAUHARNOIS--SALABERRY,1313,"BELLEMARE, Dominique",,M,Social,Conservative,13160,25.559851,Not elected,,73,-14.156973000000004
31221,36,1997-06-02,1997,Quebec,ABITIBI,3205,"CAOUETTE, Armand",,M,Sales,Conservative,6531,17.002941,Not elected,,73,-26.74234
31222,36,1997-06-02,1997,Ontario,BRAMPTON CENTRE,4612,"CRAWFORD, Don",,M,Sales,Reform_Alliance,10817,28.388842,Not elected,,73,-20.465577999999997
31223,36,1997-06-02,1997,Quebec,LOUIS-HÉBERT,73,"ADOMEIT, Karl",,M,Social,CCF_NDP,1161,1.9560932,Not elected,,73,-37.895304800000005
31224,36,1997-06-02,1997,Saskatchewan,WANUSKEWIN,23502,"MEAKIN, Ron",,M,Resources,Conservative,2602,7.9264021,Not elected,,73,-31.230389900000002
31225,36,1997-06-02,1997,New Brunswick,ACADIE--BATHURST,31454,"YOUNG, Doug",1940,M,Social,Liberal,18421,35.361076,Not elected,57,73,-5.167584000000005
31226,36,1997-06-02,1997,Alberta,CALGARY--NOSE HILL,7557,"GARNIER, Andrea",,F,Culture,CCF_NDP,1883,3.7820358,Not elected,,73,-48.013576199999996
31227,36,1997-06-02,1997,Ontario,OTTAWA CENTRE,25336,"PATERSON, Neil",,M,MP,Third_Party,211,0.36695653,Not elected,,73,-44.82782546999999
31228,36,1997-06-02,1997,Alberta,EDMONTON SOUTHWEST,22779,"MCCLELLAND, Ian",1942,M,Business,Reform_Alliance,22697,51.341385,Elected,55,73,17.788635
31229,36,1997-06-02,1997,Ontario,YORK CENTRE,1384,"BERARDO, Mark",,M,Social,CCF_NDP,3618,9.3570576,Not elected,,73,-62.706251400000006
31230,36,1997-06-02,1997,Ontario,ST. PAUL'S,5354,"DESCHAMPS, Fernand",,M,Social,Third_Party,135,0.27757215,Not elected,,73,-53.980590850000006
31231,36,1997-06-02,1997,Quebec,MATAPÉDIA--MATANE,3204,"CANUEL, René",1936,M,Social,Bloc,15694,44.792648,Elected,61,73,14.65879
31232,36,1997-06-02,1997,Ontario,CAMBRIDGE,21448,"LONG, John H.",,M,Business,Independent,311,0.64656967,Not elected,,73,-36.095633330000005
31233,36,1997-06-02,1997,Quebec,NOTRE-DAME-DE-GRÂCE--LACHINE,3238,"CARDINAL, André",,M,Social,CCF_NDP,2315,4.4259629,Not elected,,73,-52.1307731
31234,36,1997-06-02,1997,Ontario,KITCHENER--WATERLOO,22488,"MARTIN, Ted",,M,Culture,CCF_NDP,4725,8.9779396,Not elected,,73,-38.7352984
31235,36,1997-06-02,1997,Ontario,WINDSOR--ST. CLAIR,4177,"COMARTIN, Joe",,M,Social,CCF_NDP,14237,34.424644,Not elected,,73,-5.462196999999996
31236,36,1997-06-02,1997,Ontario,MISSISSAUGA EAST,4854,"D'ANDRADE, Frank D.",,M,Business,Third_Party,262,0.66049868,Not elected,,73,-59.28857932
31237,36,1997-06-02,1997,Manitoba,WINNIPEG CENTRE,23659,"MICHALCHUK, Glenn",,M,Social,Third_Party,136,0.50657427,Not elected,,73,-40.38812473
31238,36,1997-06-02,1997,Manitoba,PROVENCHER,9973,"IFTODY, David",1956,M,MP,Liberal,14595,40.002739,Elected,41,73,4.925308000000001
31239,36,1997-06-02,1997,Quebec,PONTIAC--GATINEAU--LABELLE,27504,"SABOURIN, Thomas",,M,Social,Third_Party,269,0.5416289,Not elected,,73,-45.2370881
31240,36,1997-06-02,1997,Quebec,ROBERVAL,7651,"GAUTHIER, Michel",1950,M,Business,Bloc,16207,52.100815,Elected,47,73,25.817341
31241,36,1997-06-02,1997,Nova Scotia,WEST NOVA,4560,"COX, Betty L.",,F,Social,Reform_Alliance,7229,18.810825,Not elected,,73,-15.503513999999996
31242,36,1997-06-02,1997,British Columbia,DEWDNEY--ALOUETTE,26792,"RIDING, Lorne",,M,Business,Liberal,10861,25.102852,Not elected,,73,-22.153655999999998
31243,36,1997-06-02,1997,Ontario,OTTAWA--VANIER,2079,"BOUCHARD, Roger",,M,,Third_Party,330,0.66449195,Not elected,,73,-61.20977905
31244,36,1997-06-02,1997,British Columbia,RICHMOND,3575,"CHAN, Raymond",1951,M,Science,Liberal,18165,43.811199,Elected,46,73,7.845737
31245,36,1997-06-02,1997,British Columbia,VANCOUVER QUADRA,30925,"WHITE, Kelly Elizabeth",,F,Culture,Third_Party,1155,2.582737,Not elected,,73,-39.561718
31246,36,1997-06-02,1997,Ontario,OTTAWA WEST--NEPEAN,3466,"CATTERALL, Marlene",1939,F,MP,Liberal,29511,54.015816,Elected,58,73,32.781786
31247,36,1997-06-02,1997,Ontario,SUDBURY,20963,"LEE, Bill",,M,Business,Conservative,3459,8.6259356,Not elected,,73,-46.793017400000004
31248,36,1997-06-02,1997,Ontario,KENT--ESSEX,10055,"JAMES, Roger",,M,,Third_Party,621,1.4532775,Not elected,,73,-48.7468115
31249,36,1997-06-02,1997,Ontario,MISSISSAUGA EAST,8162,"GORMAN, Terry",,M,,CCF_NDP,2156,5.4352484,Not elected,,73,-54.5138296
31250,36,1997-06-02,1997,British Columbia,OKANAGAN--SHUSWAP,7082,"FOSS, Claire",,M,,Third_Party,802,1.7076546,Not elected,,73,-51.421270400000004
31251,36,1997-06-02,1997,Ontario,HURON--BRUCE,6776,"FINES, Doug",,M,Business,Reform_Alliance,9925,21.02487,Not elected,,73,-30.324533000000002
31252,36,1997-06-02,1997,British Columbia,VANCOUVER ISLAND NORTH,24049,"MORE, Nancy",,F,Social,Third_Party,218,0.45517182,Not elected,,73,-47.085229180000006
31253,36,1997-06-02,1997,Ontario,LONDON NORTH CENTRE,4743,"CULBERT, Jeff",,M,Culture,Third_Party,685,1.4829408,Not elected,,73,-50.2381362
31254,36,1997-06-02,1997,Quebec,LAVAL CENTRE,5585,"DION, Jean-Yves",,M,Business,CCF_NDP,1188,2.07656,Not elected,,73,-37.545884
31255,36,1997-06-02,1997,Ontario,BARRIE--SIMCOE--BRADFORD,22795,"MCCOMB, Peggy",,F,Social,CCF_NDP,2580,4.7636633,Not elected,,73,-38.7167637
31256,36,1997-06-02,1997,Ontario,OTTAWA WEST--NEPEAN,2956,"BYRNE, Wendy Elizabeth",,F,Sales,CCF_NDP,4163,7.6197972,Not elected,,73,-46.3960188
31257,36,1997-06-02,1997,Alberta,ATHABASCA,3686,"CHATTERS, Dave",1946,M,Resources,Reform_Alliance,14673,54.617531,Elected,51,73,24.593336
31258,36,1997-06-02,1997,Manitoba,WINNIPEG CENTRE,19100,"KRAWCHUK, Greg",,M,Sales,Independent,148,0.55127203,Not elected,,73,-40.34342697
31259,36,1997-06-02,1997,Ontario,OTTAWA WEST--NEPEAN,30004,"TURMEL, John C.",,M,Science,Independent,211,0.38620639,Not elected,,73,-53.62960961
31260,36,1997-06-02,1997,Ontario,BROADVIEW--GREENWOOD,9410,"HIGGINS, Brian",,M,,Reform_Alliance,3247,7.6538668,Not elected,,73,-42.1021602
31261,36,1997-06-02,1997,Ontario,ETOBICOKE NORTH,27627,"SASSO, Carmela",,F,Business,CCF_NDP,3350,9.3166838,Not elected,,73,-52.5238462
31262,36,1997-06-02,1997,Nova Scotia,SACKVILLE--EASTERN SHORE,25663,"PETERS, Beverley",,F,Business,Liberal,10750,26.257298,Not elected,,73,-4.110794000000002
31263,36,1997-06-02,1997,British Columbia,SKEENA,28530,"SOBOL, Isaac",,M,Health,CCF_NDP,9863,31.169611,Not elected,,73,-11.184149000000001
31264,36,1997-06-02,1997,Ontario,ETOBICOKE CENTRE,1959,"BONK, Matthew",,M,Sales,CCF_NDP,2661,5.3089399,Not elected,,73,-49.2468541
31265,36,1997-06-02,1997,Quebec,CHARLESBOURG,25999,"PORTELANCE, Jacques",,M,Social,Liberal,17628,31.440393,Not elected,,73,-7.005777999999999
31266,36,1997-06-02,1997,Ontario,LONDON WEST,894,"BARNES, Sue",1952,F,Social,Liberal,24710,48.552845,Elected,45,73,27.021396999999997
31267,36,1997-06-02,1997,New Brunswick,FREDERICTON,27805,"SCOTT, Andy",1955,M,Management,Liberal,12252,34.11673,Elected,42,73,3.945756999999997
31268,36,1997-06-02,1997,Ontario,BEACHES--EAST YORK,23746,"MILLER, Gary",,M,,Reform_Alliance,6534,14.337751,Not elected,,73,-33.59519
31269,36,1997-06-02,1997,Ontario,NORTHUMBERLAND,29053,"STREUTKER, Jeffrey",,M,Science,Third_Party,355,0.76715291,Not elected,,73,-45.00702509
31270,36,1997-06-02,1997,Ontario,HAMILTON WEST,33831,"GRIFFITH, Ken",,M,Business,Reform_Alliance,6285,15.004656,Not elected,,73,-35.01325
31271,36,1997-06-02,1997,Ontario,GLENGARRY--PRESCOTT--RUSSELL,28540,"SOMERS, France",,F,Health,Conservative,6109,12.568149,Not elected,,73,-59.409138000000006
31272,36,1997-06-02,1997,Ontario,DURHAM,4785,"CUREATZ, Sam",,M,Social,Conservative,8995,19.612331,Not elected,,73,-23.728852
31273,36,1997-06-02,1997,British Columbia,VANCOUVER EAST,2319,"BOYLAN, Charles",,M,Social,Third_Party,158,0.44623944,Not elected,,73,-41.80811656
31274,36,1997-06-02,1997,Ontario,MISSISSAUGA WEST,22098,"MAHONEY, Steve",1947,M,Social,Liberal,30598,61.21069,Elected,50,73,42.886292
31275,36,1997-06-02,1997,Ontario,TORONTO CENTRE--ROSEDALE,8988,"HARRIS, Jim",,M,,Third_Party,577,1.2370825,Not elected,,73,-47.956776500000004
31276,36,1997-06-02,1997,Ontario,PETERBOROUGH,23382,"MCMILLAN, Tom",,M,Social,Conservative,8757,15.926452,Not elected,,73,-30.621636000000002
31277,36,1997-06-02,1997,British Columbia,ESQUIMALT--JUAN DE FUCA,1390,"BERGBUSCH, John",,M,Social,Liberal,12278,26.176313,Not elected,,73,-17.251894
31278,36,1997-06-02,1997,British Columbia,OKANAGAN--SHUSWAP,30904,"WHITE, Calvin",,M,Social,CCF_NDP,5839,12.432663,Not elected,,73,-40.696262000000004
31279,36,1997-06-02,1997,Quebec,HULL--AYLMER,30481,"WALKER, Gail",,F,Business,Third_Party,586,1.2272766,Not elected,,73,-52.8797024
31280,36,1997-06-02,1997,Northwest Territories,NUNAVUT,6278,"EEGEESIAK, Okalik",,F,Business,Conservative,1737,24.138411,Not elected,,73,-21.748192999999997
31281,36,1997-06-02,1997,Quebec,CHÂTEAUGUAY,20775,"LAVOIE, George F.",,M,Business,Conservative,11112,19.500895,Not elected,,73,-25.967851000000003
31282,36,1997-06-02,1997,Manitoba,PORTAGE--LISGAR,25107,"PALLISTER, Brian",,M,Management,Conservative,12083,35.935642,Not elected,,73,-4.309421999999998
31283,36,1997-06-02,1997,Ontario,ETOBICOKE NORTH,3373,"CARSON, Mag",,F,Culture,Third_Party,168,0.46722475,Not elected,,73,-61.37330525
31284,36,1997-06-02,1997,Ontario,KENORA--RAINY RIVER,9946,"HYATT, Ken",,M,Trades,Reform_Alliance,9782,29.124363,Not elected,,73,-12.808529000000004
31285,36,1997-06-02,1997,Ontario,SCARBOROUGH EAST,7180,"FRANKFORD, Bob",,M,Health,CCF_NDP,3330,7.8443379,Not elected,,73,-46.4888951
31286,36,1997-06-02,1997,British Columbia,NANAIMO--ALBERNI,21391,"LOBAY, David",,M,Social,Liberal,10513,20.909742,Not elected,,73,-28.951032999999995
31287,36,1997-06-02,1997,Ontario,HAMILTON MOUNTAIN,25393,"PATTY, Christopher M.",,M,Management,Third_Party,374,0.81094557,Not elected,,73,-45.00097443
31288,36,1997-06-02,1997,Newfoundland and Labrador,ST. JOHN'S WEST,7810,"GIBBONS, Rex",,M,Science,Liberal,16317,37.077351,Not elected,,73,-6.989635
31289,36,1997-06-02,1997,Quebec,ANJOU--RIVIÈRE-DES-PRAIRIES,21094,"LEMAY AMABILI, Elizabeth",,F,Social,CCF_NDP,752,1.4707321,Not elected,,73,-45.8371639
31290,36,1997-06-02,1997,Ontario,OTTAWA CENTRE,4758,"CUMBY, Susan",,F,Health,Independent,190,0.33043477,Not elected,,73,-44.86434723
31291,36,1997-06-02,1997,Quebec,MERCIER,9328,"HÉROUX, Hélène",,F,,Third_Party,297,0.61517429,Not elected,,73,-50.440150710000005
31292,36,1997-06-02,1997,Quebec,REPENTIGNY,3259,"CARIGNAN, Michel",,M,Social,Conservative,12436,21.031626,Not elected,,73,-35.256215999999995
31293,36,1997-06-02,1997,Ontario,GLENGARRY--PRESCOTT--RUSSELL,2122,"BOUDRIA, Don",1949,M,MP,Liberal,34986,71.977287,Elected,48,73,59.409138000000006
31294,36,1997-06-02,1997,Saskatchewan,SASKATOON--ROSETOWN--BIGGAR,9325,"HERMANSON, Elwin",,M,Resources,Reform_Alliance,9011,32.570663,Not elected,,73,-11.147258999999998
31295,36,1997-06-02,1997,Newfoundland and Labrador,HUMBER--ST. BARBE--BAIE VERTE,2795,"BULL, Art",,M,,Conservative,11825,39.0625,Not elected,,73,-0.7663840000000022
31296,36,1997-06-02,1997,Ontario,YORK WEST,7248,"FREEMAN, Ken",,M,Sales,Reform_Alliance,2598,8.9989605,Not elected,,73,-64.6207145
31297,36,1997-06-02,1997,Ontario,PICKERING--AJAX--UXBRIDGE,8499,"GREY, Douglas W.",,M,Social,CCF_NDP,2576,5.1604633,Not elected,,73,-46.9309677
31298,36,1997-06-02,1997,Northwest Territories,WESTERN ARCTIC,30707,"WATT, Mike",,M,Sales,Reform_Alliance,1966,14.712265,Not elected,,73,-26.925090999999995
31299,36,1997-06-02,1997,British Columbia,WEST KOOTENAY--OKANAGAN,8209,"GOUK, Jim",1946,M,MP,Reform_Alliance,18954,46.782673,Elected,51,73,24.892016
31300,36,1997-06-02,1997,Saskatchewan,BLACKSTRAP,1868,"BODNAR, Morris",,M,Social,Liberal,10365,28.315031,Not elected,,73,-8.569632000000002
31301,36,1997-06-02,1997,Quebec,ABITIBI,25186,"PAQUIN, Claudette",,F,Sales,CCF_NDP,909,2.3665097,Not elected,,73,-41.3787713
31302,36,1997-06-02,1997,Quebec,COMPTON--STANSTEAD,1472,"BERNIER, Maurice",,M,Management,Bloc,13367,32.893669,Not elected,,73,-11.708541999999994
31303,36,1997-06-02,1997,Alberta,ATHABASCA,8445,"GREGORY, Dave",,M,Social,Third_Party,405,1.5075377,Not elected,,73,-53.1099933
31304,36,1997-06-02,1997,Ontario,OAKVILLE,20369,"LAMBERT, Willie",,M,Trades,CCF_NDP,2343,4.5625377,Not elected,,73,-43.1211433
31305,36,1997-06-02,1997,British Columbia,KAMLOOPS,3053,"CAMERON, Don",,M,,Conservative,999,2.2326019,Not elected,,73,-33.8331901
31306,36,1997-06-02,1997,Quebec,LÉVIS,8179,"GOSSELIN, Jocelyne",,F,Business,Liberal,17256,27.996172,Not elected,,73,-17.220174999999998
31307,36,1997-06-02,1997,British Columbia,WEST KOOTENAY--OKANAGAN,8380,"GREAVES, John A.",,M,Health,Liberal,7078,17.470074,Not elected,,73,-29.312599000000002
31308,36,1997-06-02,1997,British Columbia,VICTORIA,13093,"JUDD, Carol",,F,Management,CCF_NDP,11419,21.891834,Not elected,,73,-12.865936999999999
31309,36,1997-06-02,1997,Ontario,NEPEAN--CARLETON,9441,"HILL, M.E. Betty",,F,Social,Conservative,11072,19.047619,Not elected,,73,-29.751583
31310,36,1997-06-02,1997,Quebec,QUÉBEC EAST,7429,"GAGNON, Marquis",,M,Social,Conservative,14533,24.615515,Not elected,,73,-14.756098000000005
31311,36,1997-06-02,1997,Alberta,LETHBRIDGE,3442,"CASSON, Rick",1948,M,Management,Reform_Alliance,22828,55.534473,Elected,49,73,36.347494
31312,36,1997-06-02,1997,Quebec,JONQUIÈRE,6003,"DUFOUR, Normand",,M,Manufacturing,Third_Party,348,1.0296468,Not elected,,73,-47.5383162
31313,36,1997-06-02,1997,Quebec,BEAUCE,5881,"DROUIN, Claude",1956,M,Social,Liberal,22156,49.103523,Elected,41,73,22.503935000000002
31314,36,1997-06-02,1997,Manitoba,SELKIRK--INTERLAKE,22744,"MCCALLUM, Kathleen",,F,Social,CCF_NDP,10749,27.811125,Not elected,,73,-0.48641800000000046
31315,36,1997-06-02,1997,Ontario,GUELPH--WELLINGTON,4522,"COUTO, Elaine",,F,Business,Third_Party,146,0.27872702,Not elected,,73,-47.45613998
31316,36,1997-06-02,1997,Saskatchewan,PALLISER,29291,"TANNER, Alene L.",,F,Social,Reform_Alliance,9590,29.194191,Not elected,,73,-9.020061000000002
31317,36,1997-06-02,1997,Nova Scotia,HALIFAX,8412,"GREENE, Steve",,M,Business,Reform_Alliance,2422,5.4373202,Not elected,,73,-43.5861178
31318,36,1997-06-02,1997,Quebec,RICHMOND--ARTHABASKA,1417,"BERGERON, Martin",,M,Sales,CCF_NDP,641,1.2265595,Not elected,,73,-40.2717205
31319,36,1997-06-02,1997,Newfoundland and Labrador,BURIN--ST. GEORGE'S,22611,"MATTHEWS, Bill",1947,M,Social,Conservative,13884,45.696606,Elected,50,73,7.138859000000004
31320,36,1997-06-02,1997,Nova Scotia,BRAS D'OR,4705,"CROWDIS, Frank",,M,Management,Conservative,8620,20.257092,Not elected,,73,-21.044345
31321,36,1997-06-02,1997,British Columbia,SOUTH SURREY--WHITE ROCK--LANGLEY,2399,"BRAZEAU, Lorraine Mary",,F,Business,Conservative,2068,4.5134115,Not elected,,73,-50.35683950000001
31322,36,1997-06-02,1997,Ontario,TORONTO CENTRE--ROSEDALE,27445,"RUTCHINSKI, Steve",,M,Trades,Third_Party,166,0.3559024,Not elected,,73,-48.837956600000005
31323,36,1997-06-02,1997,Quebec,LAURENTIDES,8578,"GUAY, Monique",1959,F,Business,Bloc,28647,45.732758,Elected,38,73,15.316091999999998
31324,36,1997-06-02,1997,Newfoundland and Labrador,ST. JOHN'S EAST,9377,"HICKEY, Bonnie",,F,MP,Liberal,12048,27.165728,Not elected,,73,-11.810597999999999
31325,36,1997-06-02,1997,Nova Scotia,KINGS--HANTS,21714,"MACDONALD, Graham Jake",,M,,Independent,251,0.52324367,Not elected,,73,-35.75151033
31326,36,1997-06-02,1997,Ontario,GUELPH--WELLINGTON,3528,"CHAMBERLAIN, Brenda",1952,F,MP,Liberal,25004,47.734867,Elected,45,73,26.429432000000002
31327,36,1997-06-02,1997,Quebec,NOTRE-DAME-DE-GRÂCE--LACHINE,25950,"POLCSAK, Caroline",,F,Health,Independent,303,0.5792945,Not elected,,73,-55.9774415
31328,36,1997-06-02,1997,Alberta,LAKELAND,31071,"WILLIAMS, John",,M,,CCF_NDP,1737,4.4357619,Not elected,,73,-54.8456291
31329,36,1997-06-02,1997,Ontario,NIAGARA CENTRE,567,"ATKINSON, Joe",,M,Sales,Conservative,5827,12.007996,Not elected,,73,-37.687011
31330,36,1997-06-02,1997,British Columbia,VICTORIA,27440,"RUSSOW, Joan Elizabeth",,F,Social,Third_Party,2806,5.379498,Not elected,,73,-29.378273
31331,36,1997-06-02,1997,Newfoundland and Labrador,BURIN--ST. GEORGE'S,28203,"SIMMONS, Roger",,M,Social,Liberal,11715,38.557747,Not elected,,73,-7.138859000000004
31332,36,1997-06-02,1997,British Columbia,OKANAGAN--COQUIHALLA,6800,"FINNIS, David",,M,Sales,CCF_NDP,5441,11.750858,Not elected,,73,-41.312657
31333,36,1997-06-02,1997,Ontario,KENT--ESSEX,3944,"CLARKE, Don R.",,M,Culture,Reform_Alliance,8941,20.92392,Not elected,,73,-29.276169
31334,36,1997-06-02,1997,Ontario,SUDBURY,22358,"MARLEAU, Diane",1943,F,MP,Liberal,22223,55.418953,Elected,54,73,34.294264
31335,36,1997-06-02,1997,British Columbia,SKEENA,31217,"WITHERLY, Rhoda",,F,Management,Liberal,6408,20.250925,Not elected,,73,-22.102835000000002
31336,36,1997-06-02,1997,Saskatchewan,SOURIS--MOOSE MOUNTAIN,4155,"COLLINS, Bernie",,M,Social,Liberal,9077,27.216576,Not elected,,73,-13.957603000000002
31337,36,1997-06-02,1997,British Columbia,WEST KOOTENAY--OKANAGAN,29338,"TAVES, Ruth Anne",,F,Social,Third_Party,187,0.46155745,Not elected,,73,-46.32111555
31338,36,1997-06-02,1997,Ontario,NICKEL BELT,22422,"MARTEL, Elie",,M,MP,CCF_NDP,13355,33.47789,Not elected,,73,-15.376517999999997
31339,36,1997-06-02,1997,Quebec,CHICOUTIMI,5216,"DELISLE, Eric",,M,Social,Liberal,4839,11.366893,Not elected,,73,-32.320123
31340,36,1997-06-02,1997,Manitoba,WINNIPEG CENTRE,31577,"ZUZENS, Didz",,M,,Independent,44,0.16389169,Not elected,,73,-40.73080731
31341,36,1997-06-02,1997,Saskatchewan,REGINA--LUMSDEN--LAKE CENTRE,28539,"SOLOMON, John",1950,M,Business,CCF_NDP,12677,42.284855,Elected,47,73,14.459639
31342,36,1997-06-02,1997,Ontario,YORK SOUTH--WESTON,2223,"BOUTET, Ginette",,F,Culture,Third_Party,112,0.29383987,Not elected,,73,-44.734496130000004
31343,36,1997-06-02,1997,Ontario,LAMBTON--KENT--MIDDLESEX,30087,"UR, Rose-Marie",1946,F,Business,Liberal,21155,46.239426,Elected,51,73,18.694672
31344,36,1997-06-02,1997,Ontario,TORONTO CENTRE--ROSEDALE,25270,"PARKER, Ron",,M,Business,Third_Party,270,0.57887739,Not elected,,73,-48.61498161
31345,36,1997-06-02,1997,Ontario,PARRY SOUND--MUSKOKA,21890,"MACKENZIE, Lewis",,M,Management,Conservative,11435,26.793665,Not elected,,73,-14.801534999999998
31346,36,1997-06-02,1997,Ontario,OTTAWA--VANIER,7406,"GAGNON, David",,M,Business,CCF_NDP,5952,11.985019,Not elected,,73,-49.889252
31347,36,1997-06-02,1997,Quebec,QUÉBEC EAST,26048,"POULIN, Remy",,M,Management,Liberal,18539,31.400745,Not elected,,73,-7.970868000000003
31348,36,1997-06-02,1997,Ontario,MISSISSAUGA CENTRE,5508,"DHILLON, Amarjit",,M,Sales,Third_Party,192,0.48250905,Not elected,,73,-64.55820095
31349,36,1997-06-02,1997,Quebec,MERCIER,3553,"CHAMPAGNE, Eric",,M,Business,Conservative,8500,17.605999,Not elected,,73,-33.449326
31350,36,1997-06-02,1997,Quebec,VERDUN--SAINT-HENRI,22532,"MASSAND, Deepak",,M,Social,Reform_Alliance,380,0.83234763,Not elected,,73,-46.09453637
31351,36,1997-06-02,1997,British Columbia,VANCOUVER ISLAND NORTH,29693,"TINGLEY, Dave",,M,Business,Conservative,1650,3.4451079,Not elected,,73,-44.095293100000006
31352,36,1997-06-02,1997,Alberta,MACLEOD,27981,"SHAPKA, Diane",,F,Social,Third_Party,253,0.7103948,Not elected,,73,-67.3106092
31353,36,1997-06-02,1997,Quebec,SAINT-LAURENT--CARTIERVILLE,14071,"KARLOZIAN, Hagop",,M,Business,Reform_Alliance,681,1.3806106,Not elected,,73,-68.7608994
31354,36,1997-06-02,1997,Quebec,VAUDREUIL--SOULANGES,28143,"SIGURDSON, Jason",,M,Social,CCF_NDP,538,1.0225998,Not elected,,73,-43.9793952
31355,36,1997-06-02,1997,New Brunswick,TOBIQUE--MACTAQUAC,1458,"BERNIER, Gilles",1955,M,Business,Conservative,12125,35.895084,Elected,42,73,5.728411999999999
31356,36,1997-06-02,1997,Ontario,DAVENPORT,26216,"PROCTER, Richard",,M,Science,Third_Party,551,2.1104643,Not elected,,73,-63.7505737
31357,36,1997-06-02,1997,Ontario,NIAGARA CENTRE,31145,"WILSON, James",,M,Social,CCF_NDP,5510,11.354737,Not elected,,73,-38.34027
31358,36,1997-06-02,1997,Ontario,WHITBY--AJAX,26374,"RADFORD, Robert Charles",,M,,Third_Party,394,0.79784542,Not elected,,73,-46.89265658
31359,36,1997-06-02,1997,Ontario,MISSISSAUGA WEST,2378,"BRANT, George",,M,Social,Reform_Alliance,9160,18.324398,Not elected,,73,-42.886292
31360,36,1997-06-02,1997,British Columbia,NANAIMO--COWICHAN,6328,"ELLEY, Reed",1945,M,Social,Reform_Alliance,22685,44.953728,Elected,52,73,18.970332999999997
31361,36,1997-06-02,1997,Ontario,ELGIN--MIDDLESEX--LONDON,28802,"STEENBERGEN, Ron",,M,Sales,Third_Party,1275,2.8498626,Not elected,,73,-37.1376214
31362,36,1997-06-02,1997,Ontario,OTTAWA SOUTH,24340,"MUNRO, Marcella",,F,Culture,CCF_NDP,4374,8.1355553,Not elected,,73,-50.8723297
31363,36,1997-06-02,1997,Quebec,LAC-SAINT-JEAN,20283,"LAJOIE, Clément",,M,Management,Liberal,7109,21.000856,Not elected,,73,-42.530501
31364,36,1997-06-02,1997,Saskatchewan,PALLISER,22943,"MCDOUGALL, Andy",,M,Business,Conservative,2777,8.4538345,Not elected,,73,-29.760417500000003
31365,36,1997-06-02,1997,Alberta,ST. ALBERT,31070,"WILLIAMS, John",1946,M,Business,Reform_Alliance,24269,55.185665,Elected,51,73,26.677582
31366,36,1997-06-02,1997,British Columbia,SURREY CENTRAL,22810,"MCCORMACK, Philip",,M,Health,Third_Party,634,1.2589606,Not elected,,73,-33.4140854
31367,36,1997-06-02,1997,Ontario,STONEY CREEK,5805,"DOWNES, Clay",,M,Business,Reform_Alliance,10210,21.483429,Not elected,,73,-28.490268999999998
31368,36,1997-06-02,1997,Quebec,PAPINEAU--SAINT-DENIS,6655,"FELEMEGOS, Yannis",,M,Health,Conservative,6227,12.781723,Not elected,,73,-41.120327
31369,36,1997-06-02,1997,Quebec,GATINEAU,4448,"CÔTÉ, Richard",,M,Trades,Conservative,15786,28.965137,Not elected,,73,-17.453212999999998
31370,36,1997-06-02,1997,Northwest Territories,WESTERN ARCTIC,6803,"FIRTH, Wally",,M,,Independent,1567,11.726409,Not elected,,73,-29.910946999999997
31371,36,1997-06-02,1997,Quebec,LAVAL EAST,25210,"PARADIS, Nathalie",,F,Social,Liberal,19279,32.105446,Not elected,,73,-6.351481999999997
31372,36,1997-06-02,1997,Saskatchewan,WASCANA,8111,"GOODALE, Ralph",1949,M,Business,Liberal,14077,41.884613,Elected,48,73,13.529114000000003
